Waterbody Official Name,Activity Date,Survey Type,Equipment Type,Survey Comments,HUC,TTM Easting,TTM Northing,UTM Easting,UTM Northing,UTM Ref Mer,Latitude,Longitude,ATS QTR,ATS SEC,ATS TWP,ATS RGE,ATS MER,Location Comments,Distance (m),Time (s),Time (h),Angler Count,Pass Number,Captured Count,Total Count of Species by SurveyID,Species Code,Species Common Name,Weight (g),Fork Length (mm),Total Length (mm),Gender,Age,Water Temp (C),Water Conductivity (uS/cm),Dissolved Oxygen (mg/L),Wetted Width (m),Rooted Width (m),Conducted By,Inventory Project ID,Project Location ID,Inventory Survey ID
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1240,,,,1,9,ARGR,ARCTIC GRAYLING,,72,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501712
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1240,,,,1,9,ARGR,ARCTIC GRAYLING,,56,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501712
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1240,,,,25,1,LNSC,LONGNOSE SUCKER,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501712
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1240,,,,1,9,ARGR,ARCTIC GRAYLING,,138,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501712
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1240,,,,25,1,SPSC,SPOONHEAD SCULPIN,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501712
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1240,,,,1,1,LNDC,LONGNOSE DACE,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501712
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1240,,,,72,1,LKCH,LAKE CHUB,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501712
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1240,,,,1,9,ARGR,ARCTIC GRAYLING,,202,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501712
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1240,,,,1,9,ARGR,ARCTIC GRAYLING,,187,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501712
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1240,,,,1,9,ARGR,ARCTIC GRAYLING,,183,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501712
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1240,,,,1,9,ARGR,ARCTIC GRAYLING,,158,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501712
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1031,,,,11,1,LNSC,LONGNOSE SUCKER,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501713
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1031,,,,1,6,ARGR,ARCTIC GRAYLING,,46,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501713
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1031,,,,1,6,ARGR,ARCTIC GRAYLING,,59,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501713
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1031,,,,1,6,ARGR,ARCTIC GRAYLING,,60,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501713
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1031,,,,1,1,RNTR,RAINBOW TROUT,,101,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501713
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1031,,,,1,6,ARGR,ARCTIC GRAYLING,,62,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501713
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1031,,,,1,6,ARGR,ARCTIC GRAYLING,,203,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501713
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1031,,,,37,1,LKCH,LAKE CHUB,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501713
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1031,,,,1,1,LNDC,LONGNOSE DACE,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501713
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,1031,,,,1,6,ARGR,ARCTIC GRAYLING,,61,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501713
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,884,,,,22,1,LNSC,LONGNOSE SUCKER,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501714
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,884,,,,1,1,BURB,BURBOT,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501714
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,884,,,,1,6,ARGR,ARCTIC GRAYLING,,55,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501714
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,884,,,,1,6,ARGR,ARCTIC GRAYLING,,56,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501714
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,884,,,,1,6,ARGR,ARCTIC GRAYLING,,58,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501714
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,884,,,,2,1,SPSC,SPOONHEAD SCULPIN,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501714
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,884,,,,1,2,RNTR,RAINBOW TROUT,,174,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501714
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,884,,,,1,2,RNTR,RAINBOW TROUT,,165,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501714
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,884,,,,17,1,LKCH,LAKE CHUB,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501714
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,884,,,,1,6,ARGR,ARCTIC GRAYLING,,103,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501714
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,884,,,,1,6,ARGR,ARCTIC GRAYLING,,80,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501714
Freeman HUC8,22-Aug-08,Electrofishing,BACKPACK,Only ARGR and RNTR measured,17010603,463220.854,6045845.75,592471,6049058,-117 (Zone 11),54.58055,-115.569267,SE,34,64,11,5,Fm 16 - downstream of bridge. Unnamed tributary to Freeman River,300,884,,,,1,6,ARGR,ARCTIC GRAYLING,,59,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241714,501714
Freeman HUC8,22-Aug-08,Sample Angling,,No fish caught.,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,,,2.5,1,,,,,,,,,,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501798
Freeman HUC8,22-Aug-08,Sample Angling,,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,,,5,2,,1,8,ARGR,ARCTIC GRAYLING,,147,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501799
Freeman HUC8,22-Aug-08,Sample Angling,,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,,,5,2,,2,8,ARGR,ARCTIC GRAYLING,,152,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501799
Freeman HUC8,22-Aug-08,Sample Angling,,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,,,5,2,,1,8,ARGR,ARCTIC GRAYLING,,198,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501799
Freeman HUC8,22-Aug-08,Sample Angling,,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,,,5,2,,1,8,ARGR,ARCTIC GRAYLING,,204,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501799
Freeman HUC8,22-Aug-08,Sample Angling,,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,,,5,2,,2,8,ARGR,ARCTIC GRAYLING,,207,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501799
Freeman HUC8,22-Aug-08,Sample Angling,,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,,,5,2,,1,8,ARGR,ARCTIC GRAYLING,,128,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501799
Freeman HUC8,22-Aug-08,Sample Angling,,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,,,5,2,,1,8,ARGR,ARCTIC GRAYLING,,134,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501799
Freeman HUC8,22-Aug-08,Sample Angling,,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,,,5,2,,1,8,ARGR,ARCTIC GRAYLING,,139,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501799
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,22,ARGR,ARCTIC GRAYLING,,62,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,22,ARGR,ARCTIC GRAYLING,,79,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,1,BURB,BURBOT,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,1,LNSC,LONGNOSE SUCKER,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,22,ARGR,ARCTIC GRAYLING,,64,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,22,ARGR,ARCTIC GRAYLING,,67,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,22,ARGR,ARCTIC GRAYLING,,69,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,22,ARGR,ARCTIC GRAYLING,,70,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,3,22,ARGR,ARCTIC GRAYLING,,71,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,6,22,ARGR,ARCTIC GRAYLING,,73,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,7,22,ARGR,ARCTIC GRAYLING,,74,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,3,22,ARGR,ARCTIC GRAYLING,,76,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,3,22,ARGR,ARCTIC GRAYLING,,77,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,2,22,ARGR,ARCTIC GRAYLING,,78,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,3,22,ARGR,ARCTIC GRAYLING,,80,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,2,22,ARGR,ARCTIC GRAYLING,,82,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,22,ARGR,ARCTIC GRAYLING,,83,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,22,ARGR,ARCTIC GRAYLING,,97,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,22,ARGR,ARCTIC GRAYLING,,136,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,22,ARGR,ARCTIC GRAYLING,,138,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,22,ARGR,ARCTIC GRAYLING,,140,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,22,ARGR,ARCTIC GRAYLING,,142,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,22,ARGR,ARCTIC GRAYLING,,143,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,2,22,ARGR,ARCTIC GRAYLING,,147,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,58,1,LKCH,LAKE CHUB,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,4,1,LNDC,LONGNOSE DACE,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,1093,,,,1,1,BRST,BROOK STICKLEBACK,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501706
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,737,,,,24,1,LKCH,LAKE CHUB,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501707
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,737,,,,1,13,ARGR,ARCTIC GRAYLING,,154,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501707
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,737,,,,1,13,ARGR,ARCTIC GRAYLING,,142,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501707
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,737,,,,1,13,ARGR,ARCTIC GRAYLING,,135,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501707
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,737,,,,2,13,ARGR,ARCTIC GRAYLING,,79,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501707
Freeman HUC8,23-Aug-08,Electrofishing,BACKPACK,,17010603,472263.192,6041004.897,601652,6044474,-117 (Zone 11),54.537606,-115.428858,SW,15,64,10,5,Fm 3 - downstream of culvert. Judy Creek,300,737,,,,3,13,ARGR,ARCTIC GRAYLING,,78,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241713,501707
